code1,course1,code2,course2
MICRO-102,Statics and Dynamics,ME-231,Structural mechanics (for MT)
MICRO-102,Statics and Dynamics,CIVIL-225,Continuum mechanics (for GC)
MICRO-455,Applied machine learning,MICRO-401,Machine learning programming
CS-323,Introduction to operating systems,CS-451,Distributed algorithms
CS-323,Introduction to operating systems,CS-422,Database systems
CS-323,Introduction to operating systems,CS-522,Principles of computer systems
CS-323,Introduction to operating systems,CS-453,Concurrent algorithms
HUM-331,Musical studies D,HUM-414,Musical studies II
HUM-332,Science technologie et société D,HUM-428,Science technologie et société I
HUM-332,Science technologie et société D,HUM-428,Science technologie et société I
HUM-332,Science technologie et société D,HUM-428,Science technologie et société I
HUM-240,Psychologie sociale B,HUM-420,Psychologie sociale I
HUM-240,Psychologie sociale B,HUM-343,Psychologie sociale D
HUM-240,Psychologie sociale B,HUM-420,Psychologie sociale I
HUM-240,Psychologie sociale B,HUM-317,Psychologie sociale C
HUM-241,Science and literature A,HUM-416,Hommes / Machines I
BIO-447,Stem cell biology and technology,BIOENG-442,Biomaterials
BIO-449,Understanding Statistics and Experimental Design,EE-515,Fundamentals of biosensors and electronic biochips
MICRO-213,Conversion électromécanique I,MICRO-510,Actuator control by way of a microprocessor
MICRO-213,Conversion électromécanique I,MICRO-313,Conversion électromécanique II
MICRO-213,Conversion électromécanique I,MICRO-314,Conversion électromécanique TP
MICRO-210,Microcontrollers,MICRO-510,Actuator control by way of a microprocessor
MICRO-210,Microcontrollers,EE-334,Conception de systèmes numériques pour EL
MICRO-210,Microcontrollers,ME-424,Mecatronics
HUM-407,Design graphique V,HUM-407,Design graphique V
AR-219,Introduction aux outils CAO en architecture,AR-435,UE R : Introduction au BIM (Building Information Modeling)
AR-219,Introduction aux outils CAO en architecture,AR-484,Introduction au BIM (Building Information Modeling)
AR-219,Introduction aux outils CAO en architecture,PHYS-433,Semiconductor physics and fundamentals of electronic devices
AR-211,Stereotomy,PENS-303,Du relevé numérique à la mesure du changement
ENV-366,Quantitative methods II,FIN-410,Real options and financial structuring
ENV-366,Quantitative methods II,ENV-445,Geomonitoring
ENV-366,Quantitative methods II,ENV-242,Geodetic engineering
ENV-366,Quantitative methods II,ENV-340,Fundamentals of satellite positioning
HUM-406,Music politics and society I,HUM-406,Music politics and society I
CS-212,Reactive programming,CS-321,Informatique du temps réel
CS-212,Reactive programming,MATH-251,Analyse numérique
CS-212,Reactive programming,MATH-150,Analyse numérique
CS-212,Reactive programming,MATH-250,Analyse numérique
CS-212,Reactive programming,MATH-251,Analyse numérique
CS-212,Reactive programming,MATH-251,Analyse numérique
CS-211,Introduction to visual computing,CS-328,Numerical methods for visual computing
CS-211,Introduction to visual computing,CS-444,Virtual reality
CS-211,Introduction to visual computing,PHYS-433,Semiconductor physics and fundamentals of electronic devices
ENV-100,Biochemistry,BIO-494,Scientific project design in drug discovery
ENV-100,Biochemistry,ENV-200,Environmental chemistry
ENV-100,Biochemistry,BIO-478,Pharmacology and pharmacokinetics
ENV-100,Biochemistry,CH-403,Mass spectrometry
ENV-100,Biochemistry,ChE-311,Biochemical engineering
ENV-100,Biochemistry,BIOENG-512,Lab methods : bioactive compounds screening
ENV-100,Biochemistry,ENV-202,Microbiologie pour l'ingénieur
ENV-100,Biochemistry,CH-319,Experimental biochemistry and biophysics
ENV-100,Biochemistry,ChE-404,Environment chemical and biological technology
ENV-100,Biochemistry,ENG-436,Food biotechnology
ENV-100,Biochemistry,CH-413,Nanobiotechnology and biophysics
ENV-100,Biochemistry,CH-411,Cellular Signalling
ENV-100,Biochemistry,BIO-315,Biomolecular structure and mechanics
ENV-100,Biochemistry,CH-311,Molecular and cellular biophysic I
ENV-100,Biochemistry,CH-312,Molecular and cellular biophysic II
ENV-100,Biochemistry,CH-313,Biochemistry II
ENV-100,Biochemistry,CH-332,Medicinal chemistry
ENV-100,Biochemistry,BIO-377,Physiologie par Systèmes II
ENV-100,Biochemistry,CH-492,Interdisciplinary / disciplinary project for chemical master
ENV-101,Biologie,ENV-202,Microbiologie pour l'ingénieur
ENV-101,Biologie,ENV-222,Sciences du sol
ENV-101,Biologie,BIO-392,Introduction to oncology
ENV-101,Biologie,BIO-244,Physical biology of the Cell II
ENV-101,Biologie,BIO-221,Biologie du développement
ENV-101,Biologie,ENV-504,Groundwater and soil remediation
ENV-101,Biologie,BIO-472,Cancer Biology II
ENV-101,Biologie,BIO-204,Integrated labo in Life sciences II
ENV-101,Biologie,BIO-205,Biologie cellulaire et moléculaire I
ENV-101,Biologie,BIO-201,Biologie moléculaire
ENV-101,Biologie,BIO-203,Integrated labo in Life sciences I
ENV-101,Biologie,BIO-465,Biological modeling of neural networks
ENV-101,Biologie,BIOENG-442,Biomaterials
ENV-101,Biologie,ENV-100,Biochemistry
ENV-101,Biologie,BIOENG-512,Lab methods : bioactive compounds screening
ENV-101,Biologie,BIO-479,Immunology
ENV-101,Biologie,BIO-315,Biomolecular structure and mechanics
ENV-101,Biologie,ChE-411,Principles and applications of systems biology
ENV-101,Biologie,BIO-212,Biological chemistry II (for SV)
ENV-101,Biologie,BIO-376,Physiologie par Systèmes I
ENV-101,Biologie,BIO-377,Physiologie par Systèmes II
ENV-101,Biologie,ChE-421,Advanced principles and applications of systems biology
ENV-101,Biologie,BIO-373,Genetics and genomics
ENV-101,Biologie,BIO-378,Physiology lab I
ENV-101,Biologie,BIO-379,Physiology lab II
FIN-403,Econometrics,FIN-521,Advanced topics in financial econometrics
FIN-403,Econometrics,FIN-407,Financial econometrics
FIN-403,Econometrics,FIN-525,Financial big data
FIN-403,Econometrics,FIN-405,Investments
FIN-403,Econometrics,FIN-404,Derivatives
FIN-403,Econometrics,FIN-504,Credit risk
FIN-403,Econometrics,FIN-505,Fixed income analysis
FIN-403,Econometrics,MATH-471,Quantitative risk management
FIN-401,Introduction to finance (IF master and minor only),FIN-522,Venture capital
FIN-401,Introduction to finance (IF master and minor only),PHYS-433,Semiconductor physics and fundamentals of electronic devices
FIN-407,Financial econometrics,FIN-521,Advanced topics in financial econometrics
FIN-407,Financial econometrics,FIN-404,Derivatives
FIN-405,Investments,FIN-503,Advanced derivatives
FIN-405,Investments,FIN-522,Venture capital
FIN-405,Investments,FIN-506,Investing: a Guide to Doing the Right Thing
FIN-405,Investments,FIN-504,Credit risk
FIN-404,Derivatives,FIN-410,Real options and financial structuring
FIN-404,Derivatives,FIN-521,Advanced topics in financial econometrics
FIN-404,Derivatives,FIN-503,Advanced derivatives
FIN-404,Derivatives,FIN-504,Credit risk
FIN-404,Derivatives,FIN-505,Fixed income analysis
FIN-404,Derivatives,MATH-471,Quantitative risk management
FIN-404,Derivatives,MATH-472,Computational finance
HUM-420,Psychologie sociale I,HUM-240,Psychologie sociale B
HUM-420,Psychologie sociale I,HUM-343,Psychologie sociale D
HUM-420,Psychologie sociale I,HUM-420,Psychologie sociale I
HUM-420,Psychologie sociale I,HUM-317,Psychologie sociale C
FIN-409,Stochastic calculus II,FIN-410,Real options and financial structuring
FIN-409,Stochastic calculus II,FIN-407,Financial econometrics
FIN-409,Stochastic calculus II,FIN-405,Investments
FIN-409,Stochastic calculus II,FIN-404,Derivatives
FIN-409,Stochastic calculus II,FIN-503,Advanced derivatives
FIN-409,Stochastic calculus II,FIN-504,Credit risk
FIN-409,Stochastic calculus II,FIN-505,Fixed income analysis
FIN-408,Stochastic calculus I,FIN-410,Real options and financial structuring
FIN-408,Stochastic calculus I,FIN-407,Financial econometrics
FIN-408,Stochastic calculus I,FIN-405,Investments
FIN-408,Stochastic calculus I,FIN-404,Derivatives
FIN-408,Stochastic calculus I,FIN-503,Advanced derivatives
FIN-408,Stochastic calculus I,FIN-409,Stochastic calculus II
FIN-408,Stochastic calculus I,FIN-504,Credit risk
FIN-408,Stochastic calculus I,FIN-505,Fixed income analysis
FIN-408,Stochastic calculus I,MATH-472,Computational finance
CS-111,Programmation,CS-330,Artificial intelligence
CS-111,Programmation,CS-522,Principles of computer systems
CS-111,Programmation,ENV-547,Design de SIG
CS-111,Programmation,MATH-251,Analyse numérique
CS-111,Programmation,CIVIL-260,Computer-aided engineering (for GC)
CS-111,Programmation,CS-206,Parallelism and concurrency
CS-111,Programmation,CS-446,Digital 3D Geometry Processing
CS-111,Programmation,CS-116,Project in Informatics
CS-111,Programmation,MATH-251,Analyse numérique
CS-111,Programmation,EE-310,Microprogrammed Embedded Systems
CS-111,Programmation,MATH-350,Introduction to the finite elements method
CS-111,Programmation,MSE-370,Materials modelling 
CS-111,Programmation,MATH-150,Analyse numérique
CS-111,Programmation,MATH-468,Numerical methods for electromagnetics
CS-111,Programmation,COM-301,Network security
CS-111,Programmation,ENG-274,Programmation Matlab
CS-111,Programmation,EE-555,Systems and architectures for signal processing
CS-111,Programmation,CS-320,Computer language processing
CS-111,Programmation,CS-321,Informatique du temps réel
CS-111,Programmation,CS-112,Programmation II
CS-111,Programmation,ENV-270,Information technology for engineer
CS-111,Programmation,CS-112,Programmation II
CS-111,Programmation,CS-207,Projet programmation système
CS-111,Programmation,CS-473,Embedded systems
CS-111,Programmation,CS-211,Introduction to visual computing
CS-111,Programmation,MATH-251,Analyse numérique
CS-111,Programmation,MICRO-455,Applied machine learning
CS-111,Programmation,CS-112,Programmation II
CS-111,Programmation,FIN-525,Financial big data
CS-111,Programmation,MATH-250,Analyse numérique
CS-111,Programmation,ENG-209,Object-oriented programming and design
CS-111,Programmation,MATH-454,Parallel and high-performance computing
CS-111,Programmation,CS-112,Programmation II
CS-111,Programmation,MATH-451,Numerical approximation of PDE's I
PHYS-108,General physics II for mathematicians,EE-201,Electromagnetics II : field computation
PHYS-108,General physics II for mathematicians,PHYS-106,Laboratoire de physique (métrologie) Ib
PHYS-108,General physics II for mathematicians,PHYS-106,Laboratoire de physique (métrologie) Ib
PHYS-108,General physics II for mathematicians,PHYS-106,Laboratoire de physique (métrologie) Ib
PHYS-108,General physics II for mathematicians,MSE-300,Theory of materials : from structures to properties 
PHYS-108,General physics II for mathematicians,PHYS-106,Laboratoire de physique (métrologie) Ib
PHYS-108,General physics II for mathematicians,PHYS-106,Laboratoire de physique (métrologie) Ib
PHYS-108,General physics II for mathematicians,PHYS-106,Laboratoire de physique (métrologie) Ib
PHYS-108,General physics II for mathematicians,PHYS-106,Laboratoire de physique (métrologie) Ib
PHYS-108,General physics II for mathematicians,PHYS-106,Laboratoire de physique (métrologie) Ib
PHYS-108,General physics II for mathematicians,PHYS-209,Astrophysics I : Introduction to astrophysics
PHYS-108,General physics II for mathematicians,PHYS-114,General physics II
PHYS-106,Laboratoire de physique (métrologie) Ib,PHYS-437,Diffraction methods in structural biology
PHYS-106,Laboratoire de physique (métrologie) Ib,EE-201,Electromagnetics II : field computation
PHYS-106,Laboratoire de physique (métrologie) Ib,MICRO-322,Ingénierie optique II
PHYS-106,Laboratoire de physique (métrologie) Ib,MSE-300,Theory of materials : from structures to properties 
PHYS-106,Laboratoire de physique (métrologie) Ib,PHYS-204,Laboratoire de physique IIa
PHYS-106,Laboratoire de physique (métrologie) Ib,PHYS-211,Laboratoire de physique IIb
PHYS-106,Laboratoire de physique (métrologie) Ib,PHYS-209,Astrophysics I : Introduction to astrophysics
MATH-401,Advanced analysis II,MATH-432,Probability theory
MATH-401,Advanced analysis II,MATH-105,Advanced analysis II
MATH-401,Advanced analysis II,MATH-105,Advanced analysis II
PHYS-104,Laboratoire de physique (métrologie) Ia,PHYS-437,Diffraction methods in structural biology
PHYS-104,Laboratoire de physique (métrologie) Ia,EE-201,Electromagnetics II : field computation
PHYS-104,Laboratoire de physique (métrologie) Ia,MICRO-322,Ingénierie optique II
PHYS-104,Laboratoire de physique (métrologie) Ia,MSE-300,Theory of materials : from structures to properties 
PHYS-104,Laboratoire de physique (métrologie) Ia,PHYS-204,Laboratoire de physique IIa
PHYS-104,Laboratoire de physique (métrologie) Ia,PHYS-211,Laboratoire de physique IIb
PHYS-104,Laboratoire de physique (métrologie) Ia,PHYS-209,Astrophysics I : Introduction to astrophysics
PHYS-105,Advanced physics II,PHYS-437,Diffraction methods in structural biology
PHYS-105,Advanced physics II,EE-201,Electromagnetics II : field computation
PHYS-105,Advanced physics II,MICRO-322,Ingénierie optique II
PHYS-105,Advanced physics II,MSE-300,Theory of materials : from structures to properties 
PHYS-105,Advanced physics II,PHYS-200,Physics III
PHYS-105,Advanced physics II,PHYS-209,Astrophysics I : Introduction to astrophysics
PHYS-100,Advanced physics I,PHYS-209,Astrophysics I : Introduction to astrophysics
PHYS-100,Advanced physics I,EE-201,Electromagnetics II : field computation
PHYS-100,Advanced physics I,MICRO-322,Ingénierie optique II
PHYS-100,Advanced physics I,MSE-300,Theory of materials : from structures to properties 
PHYS-100,Advanced physics I,PHYS-437,Diffraction methods in structural biology
PHYS-101,General physics I,PHYS-106,Laboratoire de physique (métrologie) Ib
PHYS-101,General physics I,PHYS-114,General physics II
UNIL-131,Mathematics II (for SFU),MSE-205,Materials mechanics
UNIL-131,Mathematics II (for SFU),MATH-186,Mathematics II
UNIL-130,Mathematics I (for SFU),MSE-205,Materials mechanics
UNIL-130,Mathematics I (for SFU),MATH-186,Mathematics II
PHYS-207,General physics IV,PHYS-201,General physics III
PHYS-207,General physics IV,PHYS-437,Diffraction methods in structural biology
PHYS-207,General physics IV,CH-160,Advanced general chemistry
PHYS-207,General physics IV,MATH-303,Measure and integration
PHYS-207,General physics IV,MSE-432,Introduction to magnetic materials in modern technologies
PHYS-207,General physics IV,ENV-201,Génie des procédés
PHYS-207,General physics IV,PHYS-106,Laboratoire de physique (métrologie) Ib
PHYS-207,General physics IV,MICRO-322,Ingénierie optique II
PHYS-207,General physics IV,PHYS-106,Laboratoire de physique (métrologie) Ib
PHYS-207,General physics IV,BIO-244,Physical biology of the Cell II
PHYS-207,General physics IV,EE-360,Conversion d'énergie
PHYS-207,General physics IV,MICRO-562,Biomicroscopy II
PHYS-207,General physics IV,MICRO-321,Ingénierie optique I
PHYS-207,General physics IV,PHYS-106,Laboratoire de physique (métrologie) Ib
PHYS-207,General physics IV,PHYS-114,General physics II
PHYS-207,General physics IV,MICRO-330,Capteurs
PHYS-207,General physics IV,EE-201,Electromagnetics II : field computation
PHYS-207,General physics IV,MATH-310,Algebra
PHYS-207,General physics IV,MICRO-312,Composants semiconducteurs
PHYS-207,General physics IV,PHYS-106,Laboratoire de physique (métrologie) Ib
PHYS-207,General physics IV,CH-161,Chimie générale
PHYS-207,General physics IV,MICRO-213,Conversion électromécanique I
PHYS-207,General physics IV,PHYS-207,General physics IV
PHYS-207,General physics IV,PHYS-201,General physics III
PHYS-207,General physics IV,PHYS-106,Laboratoire de physique (métrologie) Ib
PHYS-207,General physics IV,ME-332,Mechanical vibrations
PHYS-207,General physics IV,CH-160,Advanced general chemistry
PHYS-207,General physics IV,CIVIL-420,Dynamic analysis of structures
PHYS-207,General physics IV,CH-160,Advanced general chemistry
PHYS-207,General physics IV,PHYS-201,General physics III
PHYS-207,General physics IV,MSE-205,Materials mechanics
PHYS-207,General physics IV,MICRO-421,Image optics 
PHYS-207,General physics IV,PHYS-106,Laboratoire de physique (métrologie) Ib
PHYS-207,General physics IV,ME-221,Dynamical Systems
PHYS-207,General physics IV,CH-161,Chimie générale
PHYS-207,General physics IV,MICRO-102,Statics and Dynamics
PHYS-207,General physics IV,EE-200,Electromagnetics I : Transmission lines and waves
PHYS-207,General physics IV,CH-243,Electrochemistry of solutions
PHYS-207,General physics IV,CH-349,Chimie physique expérimentale
PHYS-207,General physics IV,PHYS-207,General physics IV
PHYS-207,General physics IV,MSE-203,Continuum mechanics 
PHYS-207,General physics IV,CH-161,Chimie générale
PHYS-207,General physics IV,PHYS-209,Astrophysics I : Introduction to astrophysics
PHYS-207,General physics IV,EE-105,Electrical engineering science and technology (Spring)
PHYS-207,General physics IV,PHYS-106,Laboratoire de physique (métrologie) Ib
PHYS-207,General physics IV,CH-161,Chimie générale
PHYS-207,General physics IV,MSE-300,Theory of materials : from structures to properties 
PHYS-207,General physics IV,PHYS-201,General physics III
PHYS-207,General physics IV,MATH-360,Graph theory
PHYS-207,General physics IV,PHYS-201,General physics III
PHYS-207,General physics IV,BIO-376,Physiologie par Systèmes I
PHYS-207,General physics IV,CH-160,Advanced general chemistry
PHYS-207,General physics IV,PHYS-106,Laboratoire de physique (métrologie) Ib
PHYS-207,General physics IV,MATH-341,Linear models
PHYS-207,General physics IV,MICRO-561,Biomicroscopy I
PHYS-207,General physics IV,MATH-381,Logique mathématique
PHYS-207,General physics IV,BIO-378,Physiology lab I
PHYS-207,General physics IV,BIO-379,Physiology lab II
CH-210,Biochemistry I,ENV-202,Microbiologie pour l'ingénieur
CH-210,Biochemistry I,ENV-200,Environmental chemistry
CH-210,Biochemistry I,BIO-478,Pharmacology and pharmacokinetics
CH-210,Biochemistry I,BIO-315,Biomolecular structure and mechanics
CH-210,Biochemistry I,BIOENG-512,Lab methods : bioactive compounds screening
CH-210,Biochemistry I,CH-319,Experimental biochemistry and biophysics
CH-210,Biochemistry I,ChE-404,Environment chemical and biological technology
CH-210,Biochemistry I,BIO-494,Scientific project design in drug discovery
CH-210,Biochemistry I,CH-413,Nanobiotechnology and biophysics
CH-210,Biochemistry I,CH-411,Cellular Signalling
CH-210,Biochemistry I,CH-311,Molecular and cellular biophysic I
CH-210,Biochemistry I,CH-312,Molecular and cellular biophysic II
CH-210,Biochemistry I,CH-313,Biochemistry II
CH-210,Biochemistry I,UNIL-102,Chimie générale II (pour BIO+PHA)
PENS-200,La maîtrise du sol en droit suisse,ENV-367,Environmental and construction law 
PENS-200,La maîtrise du sol en droit suisse,ENG-383,An introduction to the law of architecture : contracts and competition
HUM-428,Science technologie et société I,HUM-428,Science technologie et société I
HUM-428,Science technologie et société I,HUM-332,Science technologie et société D
COM-401,Cryptography and security,COM-506,Student seminar: security protocols and applications
COM-401,Cryptography and security,COM-501,Advanced cryptography
COM-401,Cryptography and security,MATH-409,Algebraic curves and cryptography
HUM-436,Sciences and religions I,HUM-365,Sciences and religions B
HUM-436,Sciences and religions I,HUM-436,Sciences and religions I
COM-407,TCP/IP networking,CS-522,Principles of computer systems
ME-232,Mechanics of structures (For GM),ME-331,Solid mechanics
ME-232,Mechanics of structures (For GM),MICRO-201,Conception de mécanismes II
ME-232,Mechanics of structures (For GM),ME-473,Computational Solid and Structural Dynamics
ME-232,Mechanics of structures (For GM),ME-372,Finite element method 
EE-548,Audio,EE-490,Lab in Acoustics
EE-549,Propagation of acoustic waves,EE-490,Lab in Acoustics
CIVIL-445,Hydraulic and energy networks,CIVIL-413,Urban hydraulic systems
CIVIL-443,Advanced composites in engineering structures,CIVIL-123,Structures II
HUM-403,Experimental cognitive psychology I,HUM-403,Experimental cognitive psychology I
HUM-305,Design graphique III,HUM-407,Design graphique V
HUM-304,Médias sociaux culture et société,HUM-404,Culture médiatique I
HUM-306,Design industriel III,HUM-225,Design industriel II
HUM-306,Design industriel III,HUM-408,Design industriel V
HUM-306,Design industriel III,HUM-408,Design industriel V
HUM-301,Artistic practices B,HUM-401,Artistic practices I
CIVIL-532,Materials and structures,CIVIL-123,Structures II
CIVIL-532,Materials and structures,MSE-480,Dielectric properties of materials
CIVIL-532,Materials and structures,MSE-270,Materials II
CIVIL-532,Materials and structures,MSE-271,Materials II + Laboratory Work
CIVIL-532,Materials and structures,MSE-468,Atomistic and quantum simulations of materials
CIVIL-532,Materials and structures,MSE-432,Introduction to magnetic materials in modern technologies
CIVIL-532,Materials and structures,CIVIL-436,Existing structures : basis
CIVIL-532,Materials and structures,MSE-466,Wood structures properties and uses
AR-202,Studio BA4 (Bakker & Blanc A.),AR-401,Studio MA1 (Gugger)
AR-351,Dynamiques spatiales et acteurs du territoire,AR-456,Urbanism in Asia
AR-351,Dynamiques spatiales et acteurs du territoire,AR-455,Urbanism and Territories
MICRO-200,Conception de mécanismes I,MICRO-201,Conception de mécanismes II
CIVIL-223,Mechanics of structures (For GC),MICRO-201,Conception de mécanismes II
CIVIL-223,Mechanics of structures (For GC),ME-232,Mechanics of structures (For GM)
CIVIL-223,Mechanics of structures (For GC),ME-473,Computational Solid and Structural Dynamics
CIVIL-223,Mechanics of structures (For GC),ME-372,Finite element method 
CIVIL-225,Continuum mechanics (for GC),MSE-206,Rheology and fluid mechanics
CIVIL-225,Continuum mechanics (for GC),CIVIL-525,Concrete structures
CIVIL-225,Continuum mechanics (for GC),CIVIL-526,Steel structures
CIVIL-225,Continuum mechanics (for GC),CIVIL-527,Selected topics in mechanics of solids and structures
CIVIL-225,Continuum mechanics (for GC),CIVIL-515,Flood and dam break waves
CIVIL-225,Continuum mechanics (for GC),MSE-340,Composites polymères + TP
CIVIL-225,Continuum mechanics (for GC),CIVIL-234,Concrete structures
CIVIL-225,Continuum mechanics (for GC),CIVIL-433,Construction en bois
CIVIL-224,Statics II,CIVIL-522,Seismic engineering
CIVIL-224,Statics II,CIVIL-420,Dynamic analysis of structures
CIVIL-224,Statics II,CIVIL-225,Continuum mechanics (for GC)
ME-466,Instability,ENG-472,Project in energy management and sustainability I
ME-466,Instability,ME-435,Aeroelasticity and fluid-structure interaction
CS-173,Conception de systèmes numériques,EE-432,Hardware systems modeling I
CS-173,Conception de systèmes numériques,EE-490,Lab in Acoustics
CS-173,Conception de systèmes numériques,EE-397,Lab in digital systems design
CS-173,Conception de systèmes numériques,CS-309,Projet de systems-on-chip
CS-173,Conception de systèmes numériques,EE-334,Conception de systèmes numériques pour EL
CS-172,Logic systems,EE-432,Hardware systems modeling I
CS-172,Logic systems,EE-208,Microcontrollers and digital systems design
CS-172,Logic systems,EE-434,Hardware systems modeling
CS-172,Logic systems,MICRO-210,Microcontrollers
CS-172,Logic systems,CS-473,Embedded systems
CS-172,Logic systems,CS-209,Architecture des systems-on-chip
CS-172,Logic systems,EE-334,Conception de systèmes numériques pour EL
CS-171,Logic systems,EE-432,Hardware systems modeling I
CS-171,Logic systems,EE-330,IC design II
CS-171,Logic systems,EE-208,Microcontrollers and digital systems design
CS-171,Logic systems,EE-334,Conception de systèmes numériques pour EL
CS-171,Logic systems,MICRO-210,Microcontrollers
EE-516,Data analysis and model classification,BIOENG-448,Fundamentals of neuroengineering
EE-516,Data analysis and model classification,EE-514,Brain computer interaction
EE-516,Data analysis and model classification,MICRO-401,Machine learning programming
AR-221,Theory of architecture III,AR-444,Adventurous coherences
AR-221,Theory of architecture III,AR-222,Theory of architecture IV
AR-221,Theory of architecture III,AR-421,Theory of architecture VII
AR-221,Theory of architecture III,AR-321,Theory of architecture V
AR-221,Theory of architecture III,AR-322,Theory of architecture VI
AR-222,Theory of architecture IV,AR-444,Adventurous coherences
AR-222,Theory of architecture IV,AR-421,Theory of architecture VII
AR-222,Theory of architecture IV,AR-321,Theory of architecture V
AR-222,Theory of architecture IV,AR-322,Theory of architecture VI
AR-223,Histoire de l'architecture III,AR-402,Studio MA2 (Gugger)
AR-223,Histoire de l'architecture III,AR-324,Histoire de l'architecture VI
AR-223,Histoire de l'architecture III,AR-124,Histoire de l'architecture II
AR-223,Histoire de l'architecture III,AR-224,Histoire de l'architecture IV
AR-223,Histoire de l'architecture III,AR-526,Architecture autonome
AR-223,Histoire de l'architecture III,AR-323,Histoire de l'architecture V
AR-223,Histoire de l'architecture III,AR-401,Studio MA1 (Gugger)
AR-223,Histoire de l'architecture III,AR-423,Metaphoric projects: from Archizoom to Koolhaas
AR-224,Histoire de l'architecture IV,AR-223,Histoire de l'architecture III
AR-224,Histoire de l'architecture IV,AR-402,Studio MA2 (Gugger)
AR-224,Histoire de l'architecture IV,AR-324,Histoire de l'architecture VI
AR-224,Histoire de l'architecture IV,AR-124,Histoire de l'architecture II
AR-224,Histoire de l'architecture IV,AR-211,Stereotomy
AR-224,Histoire de l'architecture IV,AR-526,Architecture autonome
AR-224,Histoire de l'architecture IV,AR-323,Histoire de l'architecture V
AR-224,Histoire de l'architecture IV,AR-401,Studio MA1 (Gugger)
AR-224,Histoire de l'architecture IV,AR-423,Metaphoric projects: from Archizoom to Koolhaas
BIOENG-312,Fluid mechanics for SV,CIVIL-445,Hydraulic and energy networks
BIOENG-312,Fluid mechanics for SV,CIVIL-515,Flood and dam break waves
BIOENG-312,Fluid mechanics for SV,ENV-524,Hydrological risks and structures
BIOENG-312,Fluid mechanics for SV,ENV-304,Génie sanitaire gestion des eaux et des déchets
BIOENG-312,Fluid mechanics for SV,ME-462,Cavitation and interface phenomena
BIOENG-312,Fluid mechanics for SV,ME-445,Aerodynamics
BIOENG-312,Fluid mechanics for SV,ME-443,Acoustic Hydrodynamic
BIOENG-312,Fluid mechanics for SV,BIO-372,Microbiology
BIOENG-312,Fluid mechanics for SV,CIVIL-312,Hydraulic structures and schemes 
BIOENG-312,Fluid mechanics for SV,ME-371,Discretization methods in fluids
HUM-276,Histoire et humanités digitales,HUM-439,Digital humanities I
MSE-599,Master project in Materials Science and Engineering,MSE-270,Materials II
MSE-599,Master project in Materials Science and Engineering,MSE-271,Materials II + Laboratory Work
HUM-498,Introduction to project China I,PHYS-433,Semiconductor physics and fundamentals of electronic devices
ChE-201,Introduction to chemical engineering,ChE-204,Introduction to transport phenomena
ChE-201,Introduction to chemical engineering,PHYS-433,Semiconductor physics and fundamentals of electronic devices
ChE-201,Introduction to chemical engineering,ChE-311,Biochemical engineering
ChE-201,Introduction to chemical engineering,ChE-410,Catalysis for emission control and energy processes
ChE-201,Introduction to chemical engineering,ChE-309,Chemical engineering practice
ChE-201,Introduction to chemical engineering,ChE-402,Advanced diffusional separation processes
ChE-201,Introduction to chemical engineering,ChE-401,Equilibrium-stage separation processes
ChE-201,Introduction to chemical engineering,ChE-301,Transport phenomena I
ChE-201,Introduction to chemical engineering,ENG-431,Safety of chemical processes
ChE-201,Introduction to chemical engineering,ChE-303,Reactor theory
ChE-201,Introduction to chemical engineering,ChE-304,Energy systems engineering
ChE-201,Introduction to chemical engineering,ChE-320,Bioreactor modeling and simulation
ChE-203,Introduction au génie chimique TP,ChE-204,Introduction to transport phenomena
ChE-203,Introduction au génie chimique TP,PHYS-433,Semiconductor physics and fundamentals of electronic devices
ChE-203,Introduction au génie chimique TP,ChE-311,Biochemical engineering
ChE-203,Introduction au génie chimique TP,ChE-309,Chemical engineering practice
ChE-203,Introduction au génie chimique TP,ENG-431,Safety of chemical processes
ChE-203,Introduction au génie chimique TP,ChE-401,Equilibrium-stage separation processes
ChE-203,Introduction au génie chimique TP,ChE-301,Transport phenomena I
ChE-203,Introduction au génie chimique TP,ChE-303,Reactor theory
ChE-203,Introduction au génie chimique TP,ChE-304,Energy systems engineering
ChE-203,Introduction au génie chimique TP,ChE-320,Bioreactor modeling and simulation
ChE-204,Introduction to transport phenomena,PHYS-433,Semiconductor physics and fundamentals of electronic devices
CH-409,Nuclear magnetic resonance,CH-401,Advanced NMR and imaging
CS-206,Parallelism and concurrency,CS-323,Introduction to operating systems
CS-206,Parallelism and concurrency,CS-323,Introduction to operating systems
CS-206,Parallelism and concurrency,CS-305,Software engineering
CS-206,Parallelism and concurrency,CS-307,Introduction to multiprocessor architecture
CS-206,Parallelism and concurrency,CS-451,Distributed algorithms
CS-206,Parallelism and concurrency,CS-207,Projet programmation système
CS-206,Parallelism and concurrency,CS-212,Reactive programming
AR-301,Studio BA5 (Viganò),AR-401,Studio MA1 (Gugger)
CS-209,Architecture des systems-on-chip,CS-307,Introduction to multiprocessor architecture
CS-209,Architecture des systems-on-chip,CS-309,Projet de systems-on-chip
CS-208,Computer architecture ,CS-320,Computer language processing
CS-208,Computer architecture ,CS-309,Projet de systems-on-chip
CS-208,Computer architecture ,CS-522,Principles of computer systems
CS-208,Computer architecture ,CS-305,Software engineering
CS-208,Computer architecture ,CS-307,Introduction to multiprocessor architecture
CS-208,Computer architecture ,CS-206,Parallelism and concurrency
